id,city,state,zipcode,property_type,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,review_scores_rating,cancellation_policy
38585,Asheville,NC,28804,House,1,1,2,Real Bed,$0.00 ,1,$20.00 ,96,moderate
80905,Asheville,NC,28801,Loft,2,3,6,Real Bed,$0.00 ,2,$25.00 ,95,super_strict_60
80965,Asheville,NC,28801,House,1,2,2,Real Bed,$75.00 ,2,$25.00 ,,strict_14_with_grace_period
108061,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$0.00 ,2,$0.00 ,90,strict_14_with_grace_period
108396,Asheville,NC,28801,House,2.5,1,3,Real Bed,$75.00 ,1,$15.00 ,100,strict_14_with_grace_period
155305,Asheville,NC,28806,Guesthouse,1,1,1,Real Bed,$15.00 ,2,$12.00 ,88,moderate
156805,Asheville,NC,28806,House,2.5,1,1,Real Bed,,2,$12.00 ,88,moderate
156926,Asheville,NC,28806,House,2.5,1,1,Real Bed,$0.00 ,1,$26.00 ,93,moderate
160594,Asheville,NC,28801,House,1,1,1,Real Bed,$30.00 ,1,$50.00 ,99,moderate
209068,Asheville,NC,28804,Guest suite,1,1,2,Real Bed,$45.00 ,2,$10.00 ,98,strict_14_with_grace_period
213006,Asheville,NC,28806,Bungalow,1,2,2,Real Bed,$25.00 ,1,$18.00 ,97,strict_14_with_grace_period
246315,Asheville,NC,28805,Cabin,1,1,1,Real Bed,$65.00 ,1,$15.00 ,94,strict_14_with_grace_period
259576,Asheville,NC,28805,Apartment,1,1,1,Real Bed,$25.00 ,2,$10.00 ,98,moderate
273534,Asheville,NC,28803,Apartment,1.5,1,1,Real Bed,$40.00 ,1,$0.00 ,99,strict_14_with_grace_period
284690,Asheville,NC,28806,Guest suite,1,1,2,Real Bed,$50.00 ,1,$0.00 ,91,moderate
291937,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$50.00 ,1,$0.00 ,100,strict_14_with_grace_period
295496,Asheville,NC,28803,Apartment,1,1,1,Real Bed,$50.00 ,1,$0.00 ,93,strict_14_with_grace_period
304379,Asheville,NC,28804,Guesthouse,1,2,2,Pull-out Sofa,$89.00 ,4,$50.00 ,98,moderate
326772,Asheville,NC,28803,House,1,1,2,Real Bed,$50.00 ,2,$10.00 ,99,strict_14_with_grace_period
353092,Asheville,NC,28806,Guest suite,1,1,2,Real Bed,$35.00 ,2,$15.00 ,97,moderate
427497,Asheville,NC,28803,Guest suite,1,1,1,Real Bed,$50.00 ,1,$0.00 ,99,moderate
433646,Asheville,NC,28801,House,1.5,1,1,Real Bed,$25.00 ,2,$25.00 ,94,strict_14_with_grace_period
436476,Asheville,NC,28801,Guest suite,1.5,1,1,Real Bed,$50.00 ,2,$0.00 ,98,strict_14_with_grace_period
483384,Asheville,NC,28806,Cottage,2,1,0,Real Bed,$20.00 ,2,$20.00 ,99,moderate
495111,Asheville,NC,28801,House,1,1,1,Real Bed,$25.00 ,2,$20.00 ,98,strict_14_with_grace_period
498089,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$60.00 ,2,$0.00 ,95,strict_14_with_grace_period
563189,Asheville,NC,28803,House,1,1,1,Real Bed,$20.00 ,1,$0.00 ,93,moderate
612660,Asheville,NC,28806,Bungalow,2,2,2,Real Bed,$150.00 ,2,$5.00 ,97,strict_14_with_grace_period
621243,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$55.00 ,2,$0.00 ,99,strict_14_with_grace_period
634319,Asheville,NC,28805,Apartment,1.5,2,2,Real Bed,$0.00 ,4,$23.00 ,99,strict_14_with_grace_period
638349,Asheville,NC,28806,House,1,2,2,Real Bed,$100.00 ,2,$10.00 ,91,strict_14_with_grace_period
653777,Asheville,NC,28803,House,1,1,1,Real Bed,$20.00 ,1,$0.00 ,96,moderate
660702,Asheville,NC,28804,House,1,1,1,Real Bed,$20.00 ,2,$30.00 ,91,moderate
674894,Asheville,NC,28805,House,1,1,1,Real Bed,$20.00 ,2,$0.00 ,92,moderate
677692,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$75.00 ,1,$0.00 ,95,strict_14_with_grace_period
695196,Asheville,NC,28801,House,1,1,1,Real Bed,$15.00 ,1,$10.00 ,92,moderate
706115,Asheville,NC,28801,House,2,2,2,Real Bed,,1,$0.00 ,94,flexible
720609,Asheville,NC,28801,Loft,1,1,4,Real Bed,$0.00 ,2,$25.00 ,96,super_strict_60
723349,Asheville,NC,28801,Bed and breakfast,1,1,2,Real Bed,$0.00 ,2,$18.00 ,80,strict_14_with_grace_period
751963,Asheville,NC,28806,House,2.5,2,4,Real Bed,$75.00 ,2,$35.00 ,97,moderate
840696,Asheville,NC,28801,House,2,2,2,Real Bed,$120.00 ,2,$25.00 ,100,strict_14_with_grace_period
846221,Asheville,NC,28804,House,1.5,3,4,Real Bed,$27.00 ,1,$0.00 ,94,strict_14_with_grace_period
875735,Asheville,NC,28805,House,1,1,1,Real Bed,,1,$0.00 ,89,flexible
881707,Asheville,NC,28806,Guest suite,1,1,1,Real Bed,$20.00 ,1,$0.00 ,97,strict_14_with_grace_period
942934,Asheville,NC,28806,House,1,1,1,Real Bed,$20.00 ,1,$10.00 ,98,strict_14_with_grace_period
943832,Asheville,NC,,House,2,2,2,Real Bed,$150.00 ,4,$25.00 ,93,strict_14_with_grace_period
971003,Asheville,NC,28801,House,1,1,1,Real Bed,$20.00 ,1,$0.00 ,98,strict_14_with_grace_period
976034,Asheville,NC,28803,Apartment,1,1,1,Real Bed,,1,$10.00 ,99,strict_14_with_grace_period
977054,Asheville,NC,28804,Guesthouse,1,1,1,Real Bed,$95.00 ,2,$0.00 ,99,strict_14_with_grace_period
990426,Asheville,NC,28801,Loft,1,2,3,Real Bed,$0.00 ,2,$25.00 ,96,super_strict_60
992821,Candler,NC,28715,House,1,2,3,Real Bed,$60.00 ,4,$10.00 ,98,moderate
1039028,Asheville,NC,28803,Tiny house,1.5,1,2,Real Bed,$20.00 ,2,$5.00 ,100,moderate
1054757,Asheville,NC,28801,Bungalow,1,1,1,Real Bed,$20.00 ,1,$10.00 ,98,flexible
1066156,Asheville,NC,28804,Guesthouse,1,1,2,Real Bed,$60.00 ,2,$20.00 ,100,strict_14_with_grace_period
1127777,Asheville,NC,28806,Bungalow,1,1,1,Real Bed,,2,$20.00 ,98,moderate
1138179,Asheville,NC,28806,House,2.5,1,3,Real Bed,,1,$0.00 ,,flexible
1151149,Asheville,NC,28805,House,1,1,1,Real Bed,$30.00 ,1,$0.00 ,98,moderate
1198090,Asheville,NC,28806,Apartment,1,1,1,Real Bed,$30.00 ,2,$50.00 ,98,strict_14_with_grace_period
1202777,Arden,NC,28704,House,2.5,4,4,Real Bed,$50.00 ,1,$0.00 ,96,strict_14_with_grace_period
1212352,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$75.00 ,2,$20.00 ,96,strict_14_with_grace_period
1219374,Asheville,NC,28801,House,1.5,3,3,Real Bed,$40.00 ,2,$25.00 ,100,moderate
1223655,Asheville,NC,28801,Loft,2,4,6,Real Bed,$0.00 ,2,$25.00 ,95,super_strict_60
1223683,Asheville,NC,28801,Loft,1,1,3,Real Bed,$0.00 ,2,$25.00 ,94,super_strict_60
1235531,Arden,NC,28704,Townhouse,1,1,1,Real Bed,,2,$25.00 ,93,strict_14_with_grace_period
1243512,Asheville,NC,28801,Loft,12,34,16,Real Bed,,6,$25.00 ,98,super_strict_60
1297717,Asheville,NC,28805,Guest suite,1,1,2,Real Bed,$20.00 ,1,$10.00 ,93,moderate
1312301,Asheville,NC,28805,Apartment,1,1,1,Futon,$50.00 ,1,$0.00 ,95,moderate
1325364,Asheville,NC,28806,Townhouse,1.5,1,1,Futon,,1,$0.00 ,96,moderate
1332684,Asheville,NC,28806,Apartment,1,1,1,Real Bed,$35.00 ,2,$20.00 ,94,moderate
1373040,Asheville,NC,28801,Condominium,1,1,1,Real Bed,$0.00 ,2,$10.00 ,97,moderate
1392363,Asheville,NC,28804,Bungalow,1,1,1,Real Bed,$64.00 ,2,$0.00 ,98,moderate
1393012,Arden,NC,28704,House,1,1,1,Real Bed,$10.00 ,2,$45.00 ,99,moderate
1393437,Asheville,NC,28806,Guest suite,1,1,1,Real Bed,$50.00 ,2,$10.00 ,98,moderate
1421061,Asheville,NC,28803,Apartment,1,1,1,Real Bed,$50.00 ,2,$25.00 ,98,moderate
1441145,Asheville,NC,28801,House,1,1,1,Real Bed,$15.00 ,2,$0.00 ,97,moderate
1475299,Asheville,NC,28804,House,1.5,3,3,Real Bed,$150.00 ,5,$50.00 ,100,moderate
1497710,Asheville,NC,28806,House,1,1,1,Real Bed,$35.00 ,1,$0.00 ,99,strict_14_with_grace_period
1499885,Asheville,NC,28801,House,1,0,1,Real Bed,$75.00 ,2,$25.00 ,98,strict_14_with_grace_period
1569954,Asheville,NC,28804,House,1,1,1,Futon,$25.00 ,1,$10.00 ,98,strict_14_with_grace_period
1571095,Asheville,NC,28803,Guesthouse,1,0,1,Real Bed,$40.00 ,2,$10.00 ,99,moderate
1574329,Asheville,NC,28801,Bed and breakfast,1,1,1,Real Bed,$0.00 ,2,$0.00 ,100,strict_14_with_grace_period
1577750,Asheville,NC,28803,House,1,1,1,Real Bed,$20.00 ,2,$15.00 ,96,strict_14_with_grace_period
1578831,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$60.00 ,2,$0.00 ,94,strict_14_with_grace_period
1586906,Asheville,NC,28801,House,1,1,1,Real Bed,$15.00 ,1,$0.00 ,99,moderate
1684109,Asheville,NC,28805,House,2.5,3,5,Real Bed,$125.00 ,6,$15.00 ,100,strict_14_with_grace_period
1702227,Asheville,NC,28801,Bungalow,1,1,1,Real Bed,$20.00 ,1,$10.00 ,98,flexible
1728187,Asheville,NC,28801,House,1,2,2,Real Bed,$0.00 ,2,$0.00 ,93,moderate
1768955,Asheville,NC,28801,Apartment,1,1,2,Real Bed,$75.00 ,2,$25.00 ,96,strict_14_with_grace_period
1785262,Asheville,NC,28806,Guest suite,1,1,1,Real Bed,$22.00 ,1,$0.00 ,99,moderate
1813448,Asheville,NC,28804,House,1,1,1,Real Bed,$10.00 ,2,$40.00 ,100,flexible
1827412,Asheville,NC,28801,Hostel,2,1,1,Real Bed,$16.00 ,1,$0.00 ,94,moderate
1843828,Asheville,NC,28804,House,2,2,2,Real Bed,$125.00 ,4,$30.00 ,99,strict_14_with_grace_period
1852818,Asheville,NC,28804,Guesthouse,1,1,1,Real Bed,$60.00 ,1,$0.00 ,99,moderate
1861419,Asheville,NC,28806,Townhouse,3,1,1,Real Bed,$25.00 ,1,$0.00 ,95,moderate
1950593,Asheville,NC,28806,Cottage,1,1,1,Real Bed,$10.00 ,1,$0.00 ,99,moderate
1956037,Asheville,NC,28804,Bungalow,2,2,5,Real Bed,$110.00 ,4,$30.00 ,97,moderate
1972038,Asheville,NC,28806,Bungalow,1,1,1,Real Bed,$10.00 ,1,$0.00 ,98,flexible
1984612,Asheville,NC,28806,House,2.5,2,3,Real Bed,$150.00 ,4,$25.00 ,98,moderate
2011367,Asheville,NC,28801,Apartment,1,1,2,Real Bed,$30.00 ,2,$10.00 ,95,moderate
2014453,Asheville,NC,28806,Cottage,1,1,1,Real Bed,$10.00 ,1,$0.00 ,99,moderate
2072026,Asheville,NC,28804,House,1,1,2,Real Bed,$15.00 ,2,$0.00 ,99,moderate
2108335,Asheville,NC,28801,House,2,2,4,Real Bed,$75.00 ,2,$40.00 ,98,strict_14_with_grace_period
2142139,Asheville,NC,28806,House,1,1,1,Real Bed,$10.00 ,1,$5.00 ,99,moderate
2152930,Asheville,NC,28801,Bungalow,1,2,2,Real Bed,$100.00 ,1,$0.00 ,98,strict_14_with_grace_period
2176375,Asheville,NC,28806,Guesthouse,1,1,1,Real Bed,$75.00 ,2,$25.00 ,98,strict_14_with_grace_period
2209375,Asheville,NC,28801,Bungalow,1,2,3,Real Bed,$75.00 ,5,$25.00 ,90,moderate
2213748,Asheville,NC,28805,House,1,1,1,Real Bed,$50.00 ,1,$0.00 ,99,strict_14_with_grace_period
2214960,Asheville,NC,28801,House,1,1,1,Real Bed,$70.00 ,1,$0.00 ,98,strict_14_with_grace_period
2222067,Asheville,NC,28801,Guest suite,1,1,1,Real Bed,,1,$0.00 ,98,strict_14_with_grace_period
2254521,Asheville,NC,28806,Bungalow,1,1,1,Real Bed,$25.00 ,1,$15.00 ,94,strict_14_with_grace_period
2295996,Asheville,NC,28801,House,1,1,1,Real Bed,$0.00 ,2,$0.00 ,96,strict_14_with_grace_period
2296152,Asheville,NC,28801,House,1,1,1,Real Bed,,2,$15.00 ,97,strict_14_with_grace_period
2326086,Asheville,NC,28801,Loft,1,1,0,Real Bed,$89.00 ,2,$30.00 ,99,strict_14_with_grace_period
2411109,Asheville,NC,28801,House,1,1,1,Real Bed,,2,$15.00 ,97,strict_14_with_grace_period
2432326,Asheville,NC,28804,Bungalow,1,0,1,Real Bed,$25.00 ,2,$0.00 ,98,moderate
2432333,Asheville,NC,28805,House,1,1,1,Real Bed,,1,$0.00 ,98,moderate
2454666,Asheville,NC,28806,Apartment,1,2,2,Real Bed,,1,$0.00 ,98,strict_14_with_grace_period
2477628,Asheville,NC,28801,House,1.5,2,2,Real Bed,$75.00 ,4,$25.00 ,97,strict_14_with_grace_period
2569529,Asheville,NC,28801,Condominium,2,2,2,Real Bed,$100.00 ,4,$50.00 ,100,strict_14_with_grace_period
2605869,Asheville,NC,28805,House,3.5,6,6,Real Bed,$250.00 ,8,$25.00 ,86,strict_14_with_grace_period
2607570,Asheville,NC,28801,Apartment,1,1,2,Real Bed,,1,$0.00 ,97,flexible
2624781,Asheville,NC,28803,House,1.5,2,2,Real Bed,$75.00 ,5,$100.00 ,89,moderate
2643168,Asheville,NC,28801,Bed and breakfast,1,1,1,Real Bed,$0.00 ,2,$0.00 ,,super_strict_30
2691057,Asheville,NC,28806,Guest suite,1,1,1,Real Bed,,1,$0.00 ,98,moderate
2708104,Asheville,NC,28801,House,1,1,1,Real Bed,$70.00 ,1,$0.00 ,97,strict_14_with_grace_period
2751374,Asheville,NC,28805,Apartment,1,2,3,Real Bed,$100.00 ,2,$0.00 ,98,strict_14_with_grace_period
2761044,Asheville,NC,28803,House,2.5,4,7,Real Bed,$0.00 ,10,$0.00 ,92,strict_14_with_grace_period
2842035,Asheville,NC,28805,Cabin,2,2,3,Real Bed,$60.00 ,2,$10.00 ,99,strict_14_with_grace_period
2847157,Asheville,NC,28801,House,1,1,1,Real Bed,,1,$0.00 ,99,strict_14_with_grace_period
2925486,Asheville,NC,28805,House,1,1,2,Real Bed,$0.00 ,2,$15.00 ,99,moderate
2943116,Asheville,NC,28806,Guest suite,1,1,1,Real Bed,$29.00 ,1,$0.00 ,98,moderate
2949571,Asheville,NC,28806,Bungalow,1,2,2,Real Bed,$0.00 ,2,$20.00 ,98,moderate
3018908,Asheville,NC,28806,Bed and breakfast,1,2,2,Real Bed,$75.00 ,4,$300.00 ,99,moderate
3040444,Asheville,NC,28801,Guest suite,1,1,1,Real Bed,$25.00 ,2,$25.00 ,98,strict_14_with_grace_period
3066648,Asheville,NC,28801,House,1,1,1,Real Bed,$60.00 ,2,$50.00 ,96,moderate
3084395,Asheville,NC,28804,Bungalow,1,2,2,Real Bed,$0.00 ,3,$10.00 ,97,strict_14_with_grace_period
3095136,Asheville,NC,28806,Cabin,1,3,3,Real Bed,$35.00 ,4,$0.00 ,96,strict_14_with_grace_period
3116699,Asheville,NC,28804,House,2,3,3,Real Bed,$50.00 ,1,$0.00 ,97,strict_14_with_grace_period
3220474,Asheville,NC,28803,House,1,1,1,Real Bed,$5.00 ,1,$0.00 ,93,strict_14_with_grace_period
3225871,Fletcher,NC,28732,Guest suite,1,1,1,Real Bed,$25.00 ,1,$20.00 ,87,moderate
3244166,Asheville,NC,28801,Boutique hotel,1,1,1,Real Bed,$0.00 ,2,$100.00 ,98,moderate
3300523,Asheville,NC,28801,Apartment,1,1,2,Real Bed,$50.00 ,2,$0.00 ,99,strict_14_with_grace_period
3302863,Asheville,NC,28803,Condominium,2,2,2,Real Bed,$65.00 ,4,$30.00 ,97,moderate
3314819,Asheville,NC,28803,House,1,1,1,Real Bed,$5.00 ,2,$10.00 ,94,strict_14_with_grace_period
3322161,Asheville,NC,28806,Bungalow,2,2,2,Real Bed,$125.00 ,2,$5.00 ,95,strict_14_with_grace_period
3369973,Asheville,NC,28803,Apartment,1,1,2,Real Bed,$75.00 ,4,$50.00 ,99,moderate
3390324,Asheville,NC,28801,House,1,1,1,Real Bed,$50.00 ,1,$0.00 ,99,moderate
3404146,Asheville,NC,28801,House,2.5,2,2,Real Bed,$60.00 ,1,$0.00 ,100,moderate
3405282,Asheville,NC,28801,Cabin,1,1,2,Real Bed,,3,$0.00 ,100,strict_14_with_grace_period
3424947,Asheville,NC,28804,Apartment,1,1,1,Real Bed,$30.00 ,1,$0.00 ,97,moderate
3439245,Asheville,NC,28801,House,1.5,3,4,Real Bed,$90.00 ,6,$25.00 ,94,moderate
3454237,Asheville,NC,28805,House,1,2,2,Real Bed,$60.00 ,1,$0.00 ,93,moderate
3455514,Asheville,NC,28806,House,1,1,1,Real Bed,,1,$0.00 ,97,moderate
3522134,Asheville,NC,28806,House,2,3,3,Real Bed,$150.00 ,5,$10.00 ,95,moderate
3522532,Asheville,NC,28806,Guesthouse,1,0,1,Real Bed,$40.00 ,1,$0.00 ,95,strict_14_with_grace_period
3529241,Asheville,NC,28801,Guesthouse,1,0,1,Real Bed,$35.00 ,1,$0.00 ,100,moderate
3563156,Asheville,NC,28806,Cottage,1,1,1,Real Bed,$40.00 ,2,$150.00 ,97,moderate
3563399,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$40.00 ,2,$50.00 ,97,moderate
3569949,Woodfin,NC,28804,Bungalow,1,2,2,Real Bed,$50.00 ,4,$0.00 ,95,moderate
3590634,Asheville,NC,28803,Cabin,1,1,1,Real Bed,$50.00 ,1,$0.00 ,99,moderate
3649639,Asheville,NC,28801,Apartment,1,1,3,Real Bed,$50.00 ,4,$20.00 ,98,moderate
3654375,Asheville,NC,28801,House,1,1,2,Real Bed,$50.00 ,2,$20.00 ,94,strict_14_with_grace_period
3738456,Fletcher,NC,28732,House,2,1,3,Real Bed,$50.00 ,2,$45.00 ,91,strict_14_with_grace_period
3741771,Asheville,NC,28806,House,1,1,2,Real Bed,$100.00 ,2,$15.00 ,94,strict_14_with_grace_period
3741932,Asheville,NC,28806,Bungalow,1.5,2,2,Real Bed,$50.00 ,4,$0.00 ,99,moderate
3767793,Asheville,NC,28806,House,2.5,4,5,Real Bed,$200.00 ,6,$15.00 ,82,strict_14_with_grace_period
3781780,Asheville,NC,28806,Bungalow,1,1,1,Real Bed,$30.00 ,1,$0.00 ,96,moderate
3812545,Asheville,NC,28805,House,2,3,3,Real Bed,$35.00 ,3,$15.00 ,100,strict_14_with_grace_period
3868452,Asheville,NC,28806,Cabin,2,3,3,Real Bed,$135.00 ,6,$0.00 ,98,strict_14_with_grace_period
3868910,Asheville,NC,28801,Guest suite,1,1,1,Couch,$30.00 ,2,$15.00 ,95,strict_14_with_grace_period
3888565,Asheville,NC,28804,House,1,1,1,Real Bed,$49.00 ,2,$15.00 ,97,strict_14_with_grace_period
3888845,Asheville,NC,28805,House,1,1,1,Real Bed,$60.00 ,2,$0.00 ,100,strict_14_with_grace_period
3889212,Asheville,NC,28806,Guesthouse,1,1,1,Real Bed,$35.00 ,1,$0.00 ,93,moderate
3893957,Asheville,NC,28804,House,2,3,3,Real Bed,$85.00 ,4,$0.00 ,95,strict_14_with_grace_period
3945733,Asheville,NC,28801,Apartment,1,0,1,Real Bed,$48.00 ,2,$15.00 ,94,strict_14_with_grace_period
3961524,Asheville,NC,28804,House,1,1,3,Real Bed,$49.00 ,2,$30.00 ,97,strict_14_with_grace_period
3968877,Asheville,NC,28804,Apartment,1,1,1,Real Bed,$55.00 ,2,$25.00 ,97,moderate
3984596,Asheville,NC,28806,House,3,5,7,Real Bed,$160.00 ,6,$55.00 ,93,strict_14_with_grace_period
3986614,Asheville,NC,28804,Guest suite,1,1,2,Real Bed,$40.00 ,2,$10.00 ,96,strict_14_with_grace_period
3990524,Asheville,NC,28806,House,1,1,1,Futon,$10.00 ,1,$0.00 ,98,flexible
4021238,Asheville,NC,28801,House,1,1,1,Real Bed,$75.00 ,2,$0.00 ,97,strict_14_with_grace_period
4045013,Asheville,NC,28804,Cottage,1,1,1,Real Bed,$50.00 ,1,$0.00 ,100,strict_14_with_grace_period
4054144,Asheville,NC,28801,House,2.5,3,3,Real Bed,$95.00 ,1,$0.00 ,98,moderate
4108784,Asheville,NC,28804,Bungalow,1,2,3,Real Bed,$38.00 ,1,$0.00 ,92,moderate
4124504,Asheville,NC,28803,Guest suite,1,2,2,Real Bed,$39.00 ,2,$29.00 ,97,moderate
4129119,Asheville,NC,28804,House,1,1,1,Real Bed,,1,$0.00 ,98,flexible
4145255,Asheville,NC,28806,House,1,2,2,Real Bed,$35.00 ,1,$0.00 ,99,flexible
4173713,Asheville,NC,28804,Cottage,1,1,1,Real Bed,$50.00 ,1,$0.00 ,100,strict_14_with_grace_period
4182500,Asheville,NC,28803,House,1,1,1,Real Bed,$20.00 ,2,$20.00 ,97,flexible
4183263,Asheville,NC,28801,House,1,1,1,Real Bed,$0.00 ,1,$10.00 ,98,moderate
4241484,Asheville,NC,28803,House,1,3,3,Real Bed,$50.00 ,2,$10.00 ,97,moderate
4249688,Asheville,NC,28806,Guest suite,1,1,2,Real Bed,,3,$50.00 ,97,flexible
4285157,Asheville,NC,28805,House,1,0,1,Real Bed,$50.00 ,1,$0.00 ,96,strict_14_with_grace_period
4304358,Asheville,NC,28805,House,1,1,1,Real Bed,$25.00 ,1,$0.00 ,95,strict_14_with_grace_period
4304361,Asheville,NC,28805,House,2,1,1,Real Bed,$0.00 ,1,$0.00 ,91,strict_14_with_grace_period
4311472,Asheville,NC,28805,House,1,1,1,Real Bed,$15.00 ,2,$25.00 ,100,flexible
4362574,Asheville,NC,28806,Guest suite,1,1,1,Real Bed,,1,$0.00 ,97,moderate
4363562,Asheville,NC,28801,House,1,1,1,Real Bed,$20.00 ,1,$20.00 ,99,moderate
4375081,Arden,NC,28704,Cabin,2,2,3,Real Bed,$50.00 ,4,$10.00 ,96,moderate
4394670,Asheville,NC,28804,House,1,1,2,Real Bed,$30.00 ,2,$10.00 ,96,moderate
4394761,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$45.00 ,2,$12.00 ,97,strict_14_with_grace_period
4429169,Asheville,NC,28803,House,1,1,1,Real Bed,$5.00 ,2,$15.00 ,99,moderate
4448604,Asheville,NC,28804,Guest suite,1,1,2,Real Bed,$35.00 ,2,$10.00 ,95,moderate
4510499,Asheville,NC,28803,House,2,3,3,Real Bed,,1,$0.00 ,,flexible
4515772,Asheville,NC,28801,House,1,2,2,Real Bed,,3,$50.00 ,96,flexible
4583056,Asheville,NC,28801,House,1.5,1,1,Real Bed,$60.00 ,2,$0.00 ,100,moderate
4587394,Asheville,NC,28805,Cabin,1,1,1,Real Bed,$100.00 ,2,$50.00 ,99,moderate
4593058,Asheville,NC,28803,House,1,3,3,Real Bed,$150.00 ,1,$0.00 ,99,strict_14_with_grace_period
4662490,Asheville,NC,28806,Apartment,2.5,1,1,Real Bed,$75.00 ,1,$25.00 ,95,flexible
4764715,Asheville,NC,28806,Guest suite,1,1,1,Real Bed,$25.00 ,2,$25.00 ,99,moderate
4811980,Asheville,NC,28805,House,1,2,2,Real Bed,,2,$35.00 ,100,moderate
4815479,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$60.00 ,2,$0.00 ,98,strict_14_with_grace_period
4846733,Fletcher,NC,28732,Chalet,3,3,6,Real Bed,$130.00 ,1,$0.00 ,99,strict_14_with_grace_period
4875054,Asheville,NC,28806,Apartment,1,0,1,Real Bed,$25.00 ,1,$0.00 ,98,strict_14_with_grace_period
4895765,Asheville,NC,28803,Apartment,1,1,2,Real Bed,,2,$25.00 ,98,moderate
4937473,Asheville,NC,28806,Bungalow,1,1,1,Real Bed,$25.00 ,1,$0.00 ,100,moderate
4939317,Asheville,NC,28806,House,2,3,3,Real Bed,$150.00 ,4,$0.00 ,100,moderate
4984181,Asheville,NC,28806,Apartment,1,1,2,Real Bed,$25.00 ,2,$20.00 ,96,moderate
4994407,Asheville,NC,28804,Cabin,2,3,4,Real Bed,$130.00 ,1,$0.00 ,95,strict_14_with_grace_period
5114762,Asheville,NC,28806,Bungalow,1,2,3,Real Bed,$0.00 ,2,$15.00 ,98,moderate
5131525,Asheville,NC,28806,Guesthouse,1,1,1,Real Bed,$50.00 ,2,$30.00 ,99,strict_14_with_grace_period
5144212,Asheville,NC,28801,Apartment,1,0,1,Real Bed,$75.00 ,1,$0.00 ,97,strict_14_with_grace_period
5151226,Asheville,NC,28805,House,2.5,3,5,Real Bed,$125.00 ,6,$15.00 ,100,strict_14_with_grace_period
5170218,Asheville,NC,28806,Bungalow,1,2,2,Real Bed,$100.00 ,1,$0.00 ,100,strict_14_with_grace_period
5213038,Asheville,NC,28801,House,1.5,2,2,Real Bed,,2,$25.00 ,97,strict_14_with_grace_period
5262825,Asheville,NC,28801,Apartment,2,2,4,Real Bed,$75.00 ,2,$15.00 ,94,moderate
5288006,Asheville,NC,28806,House,1,0,2,Real Bed,$30.00 ,2,$15.00 ,93,strict_14_with_grace_period
5333015,Asheville,NC,28803,Guesthouse,1,1,3,Real Bed,$95.00 ,1,$0.00 ,99,strict_14_with_grace_period
5336187,Arden,NC,28704,Apartment,1,1,1,Real Bed,$25.00 ,1,$0.00 ,100,strict_14_with_grace_period
5344892,Asheville,NC,28805,House,1,1,2,Real Bed,$30.00 ,2,$20.00 ,99,moderate
5354494,Asheville,NC,28806,Apartment,1,2,2,Real Bed,$50.00 ,1,$0.00 ,94,moderate
5405078,Asheville,NC,28803,Cabin,1,1,1,Real Bed,$30.00 ,1,$0.00 ,99,moderate
5464591,Asheville,NC,28806,Bungalow,1,2,3,Real Bed,$60.00 ,4,$25.00 ,97,strict_14_with_grace_period
5481195,Asheville,NC,28804,House,3.5,2,4,Real Bed,$75.00 ,4,$0.00 ,98,strict_14_with_grace_period
5506704,Asheville,NC,28806,Apartment,1,0,1,Real Bed,$50.00 ,3,$10.00 ,97,moderate
5507900,Asheville,NC,28801,Apartment,2,2,2,Real Bed,$110.00 ,1,$0.00 ,97,strict_14_with_grace_period
5532718,Asheville,NC,28805,House,1,1,1,Real Bed,$50.00 ,1,$0.00 ,98,strict_14_with_grace_period
5598622,Asheville,NC,28806,House,1,1,1,Real Bed,$12.00 ,2,$20.00 ,98,moderate
5682601,Asheville,NC,28803,Guesthouse,1.5,1,1,Real Bed,$0.00 ,1,$0.00 ,100,strict_14_with_grace_period
5696919,Asheville,NC,28805,Cottage,1,2,2,Real Bed,$50.00 ,2,$25.00 ,98,strict_14_with_grace_period
5716399,Asheville,NC,28806,House,1,1,2,Real Bed,$55.00 ,2,$15.00 ,92,strict_14_with_grace_period
5760494,Asheville,NC,,House,1,1,1,Real Bed,$40.00 ,2,$20.00 ,97,moderate
5792634,Asheville,NC,28806,Bungalow,1.5,2,2,Real Bed,$50.00 ,4,$25.00 ,99,strict_14_with_grace_period
5830892,Asheville,NC,28805,House,1,1,2,Real Bed,$15.00 ,2,$20.00 ,93,moderate
5839119,Asheville,NC,28801,House,3,2,5,Real Bed,$200.00 ,1,$0.00 ,99,strict_14_with_grace_period
5850649,"Arden, NC 28704, USA",NC,28704,Apartment,1,1,4,Real Bed,$65.00 ,4,$5.00 ,99,moderate
5868695,Asheville,NC,28803,House,3,4,4,Real Bed,$125.00 ,1,$0.00 ,98,moderate
5873862,Asheville,NC,28806,House,1,1,1,Real Bed,,1,$10.00 ,96,flexible
